5265.81879 14.528 0.005
5266.80234 14.501 0.005
5267.79315 14.465 0.005
5268.83259 14.434 0.005
5269.77878 14.405 0.005
5270.76785 14.379 0.005
5271.85021 14.351 0.005
5272.76413 14.329 0.005
5273.82312 14.308 0.005
5274.78889 14.286 0.005
5275.83576 14.272 0.005
5276.77050 14.248 0.005
5276.89798 14.253 0.005
5277.80685 14.232 0.005
5278.77849 14.217 0.005
5279.78615 14.207 0.005
5280.86957 14.197 0.005
5281.77267 14.181 0.005
5281.90745 14.178 0.005
5282.78511 14.180 0.005
5283.73585 14.173 0.005
5284.88829 14.165 0.005
5285.73724 14.160 0.005
5286.74163 14.158 0.005
5287.75077 14.151 0.005
5288.72729 14.157 0.005
5292.79492 14.136 0.005
5293.80570 14.131 0.005
5295.84356 14.082 0.005
5297.91890 14.002 0.005
5300.86037 13.884 0.005
5304.76982 13.756 0.005
5307.76917 13.726 0.005
5309.84167 13.695 0.005
5311.92890 13.662 0.005
5314.67812 13.597 0.005
5315.81882 13.589 0.005
5321.66482 13.523 0.005
5324.73754 13.543 0.005
5325.85289 13.545 0.005
5327.69375 13.554 0.005
5328.85031 13.560 0.005
5335.75411 13.627 0.005
5337.85506 13.643 0.005
5339.90175 13.684 0.005
5341.73812 13.718 0.005
5342.79813 13.737 0.005
5343.82668 13.756 0.005
5349.61046 13.890 0.005
5352.63133 13.953 0.005
5354.79172 14.010 0.005
5358.73876 14.106 0.005
5364.60317 14.282 0.005
5376.64944 14.625 0.005
5377.53849 14.645 0.005
5379.60700 14.677 0.005
5381.70597 14.708 0.005
5386.78767 14.715 0.005
5390.55806 14.663 0.005
5393.70938 14.595 0.005
5402.66286 14.238 0.005
5403.73278 14.183 0.005
5407.66985 14.042 0.005
5411.49358 13.959 0.005
5416.69152 13.924 0.005
5430.48087 13.876 0.005
5435.67550 13.795 0.005
5444.59546 13.649 0.005
5450.51036 13.613 0.005
5458.53990 13.617 0.005
5468.54304 13.746 0.005
5476.51433 13.934 0.005
5483.52770 14.078 0.005
5485.54469 14.127 0.005
5601.85461 14.086 0.005
5604.85593 14.181 0.005
5605.85203 14.214 0.005
5606.85122 14.247 0.005
5607.85518 14.278 0.005
5608.84377 14.303 0.005
5611.84182 14.413 0.005
5612.85109 14.442 0.005
5613.85837 14.468 0.005
5615.84262 14.527 0.005
5616.83674 14.564 0.005
5621.82777 14.697 0.005
5622.78331 14.712 0.005
5624.77212 14.770 0.005
5626.83094 14.807 0.005
5628.77164 14.850 0.005
5629.76756 14.862 0.005
5632.86160 14.888 0.005
5633.76074 14.884 0.005
5634.91236 14.890 0.006
5635.79129 14.885 0.005
5637.76949 14.873 0.006
5638.90210 14.865 0.005
5639.77556 14.850 0.005
5641.88197 14.815 0.005
5643.87484 14.780 0.005
5647.74802 14.670 0.005
5648.88793 14.644 0.005
5650.82709 14.587 0.005
5652.81379 14.520 0.005
5654.90463 14.463 0.005
5656.87978 14.378 0.005
5658.87495 14.295 0.005
5659.92555 14.254 0.005
5662.84775 14.132 0.005
5664.92332 14.055 0.005
5668.72568 13.921 0.005
5670.83054 13.892 0.005
5676.71563 13.888 0.005
5679.67424 13.856 0.005
5680.84270 13.831 0.005
5682.72038 13.787 0.005
5684.69730 13.771 0.005
5686.69753 13.753 0.005
5688.84960 13.751 0.005
5690.90979 13.756 0.005
5692.79710 13.751 0.005
5693.89686 13.750 0.005
5695.66264 13.732 0.005
5696.78570 13.738 0.005
5697.87425 13.736 0.005
5702.58308 13.717 0.005
5702.76349 13.713 0.005
5703.71992 13.714 0.005
5706.77793 13.730 0.005
5707.91761 13.726 0.005
5709.81823 13.737 0.005
5713.84866 13.782 0.005
5715.90714 13.801 0.005
5721.79574 13.901 0.005
5723.62435 13.938 0.005
5724.75441 13.964 0.005
