5265.81563 14.946 0.005
5266.79920 14.929 0.005
5267.79001 14.908 0.005
5268.82945 14.891 0.005
5269.77563 14.869 0.005
5270.76471 14.842 0.005
5271.84708 14.814 0.005
5272.76098 14.794 0.005
5273.81998 14.762 0.005
5274.78574 14.730 0.005
5275.83261 14.691 0.005
5276.76735 14.667 0.005
5276.89484 14.661 0.005
5277.80374 14.630 0.005
5278.77534 14.597 0.005
5279.78301 14.570 0.005
5280.86642 14.535 0.005
5281.76953 14.504 0.005
5281.90431 14.503 0.005
5282.78197 14.478 0.005
5283.73270 14.453 0.005
5284.88518 14.423 0.005
5285.73409 14.408 0.005
5286.73850 14.378 0.005
5287.74764 14.362 0.005
5288.72417 14.326 0.005
5292.79180 14.271 0.005
5293.80259 14.263 0.005
5295.85606 14.247 0.005
5298.77947 14.237 0.005
5300.87359 14.240 0.005
5304.78238 14.235 0.005
5307.80522 14.259 0.005
5309.86028 14.265 0.005
5312.72249 14.283 0.005
5314.69048 14.296 0.005
5315.83125 14.312 0.005
5321.67724 14.347 0.005
5324.74991 14.383 0.005
5325.86650 14.396 0.005
5327.70613 14.407 0.005
5328.86273 14.430 0.005
5335.76684 14.514 0.005
5337.86770 14.546 0.005
5339.91429 14.570 0.005
5341.75060 14.612 0.005
5342.81096 14.617 0.005
5343.83929 14.626 0.005
5349.62357 14.682 0.005
5352.65940 14.729 0.005
5354.82204 14.743 0.005
5358.76695 14.776 0.005
5364.63267 14.819 0.005
5376.67760 14.906 0.005
5377.56873 14.909 0.005
5379.63582 14.926 0.005
5381.73128 14.928 0.005
5385.52922 14.910 0.005
5385.62870 14.906 0.005
5385.73104 14.904 0.005
5386.81424 14.909 0.005
5390.59111 14.891 0.005
5393.73471 14.878 0.005
5402.65990 14.915 0.006
5403.75799 14.923 0.005
5407.69631 14.971 0.005
5411.51891 15.015 0.005
5418.55428 15.083 0.005
5430.50645 14.974 0.005
5435.70058 14.852 0.005
5444.62500 14.611 0.005
5450.53555 14.460 0.005
5458.56638 14.313 0.005
5468.58471 14.259 0.005
5476.55784 14.336 0.005
5483.52476 14.414 0.005
5486.51844 14.496 0.005
5602.85090 14.122 0.005
5604.85882 14.097 0.005
5605.85496 14.095 0.005
5606.85412 14.092 0.005
5607.85811 14.076 0.005
5608.84668 14.080 0.005
5611.84473 14.088 0.005
5612.85399 14.080 0.005
5613.88506 14.104 0.005
5615.84552 14.110 0.005
5616.83965 14.126 0.005
5621.83067 14.211 0.005
5622.78622 14.229 0.005
5624.77501 14.262 0.005
5626.83386 14.309 0.005
5628.77455 14.341 0.005
5629.77047 14.357 0.005
5631.83534 14.405 0.005
5632.86449 14.418 0.005
5633.76363 14.428 0.005
5635.79510 14.463 0.005
5637.77356 14.482 0.005
5638.90500 14.491 0.005
5639.78815 14.497 0.005
5641.88034 14.507 0.005
5643.87323 14.513 0.005
5647.75985 14.514 0.005
5648.88630 14.529 0.005
5650.82545 14.537 0.005
5652.81217 14.555 0.005
5654.90300 14.582 0.005
5656.87815 14.612 0.005
5658.87332 14.639 0.005
5659.92393 14.648 0.005
5662.84613 14.680 0.005
5664.92171 14.699 0.005
5667.92793 14.746 0.005
5670.80611 14.794 0.005
5676.70274 14.915 0.005
5677.92440 14.928 0.005
5680.82876 14.981 0.005
5682.70670 15.008 0.005
5684.68377 15.020 0.005
5686.67396 15.022 0.005
5688.83377 15.032 0.005
5690.89106 15.021 0.005
5692.78380 15.004 0.005
5693.88423 14.990 0.005
5695.65008 14.966 0.005
5696.77285 14.954 0.005
5697.85955 14.935 0.005
5698.94273 14.926 0.008
5702.58690 14.875 0.005
5702.76646 14.897 0.006
5706.75873 14.864 0.005
5707.90032 14.858 0.005
5709.67423 14.857 0.005
5713.83562 14.857 0.005
5715.89294 14.860 0.005
5721.78273 14.926 0.005
5723.61167 14.939 0.005
5724.74089 14.941 0.005
5726.65433 14.952 0.005
5735.84054 14.884 0.005
5737.52640 14.846 0.005
5738.63472 14.820 0.005
5739.79523 14.790 0.005
5741.50000 14.737 0.005
5742.51039 14.707 0.005
5743.64413 14.655 0.005
5744.66430 14.611 0.005
5745.74152 14.558 0.005
5747.63360 14.475 0.005
5749.67012 14.380 0.005
5759.81159 14.117 0.005
5760.50746 14.112 0.005
5762.72327 14.121 0.005
5764.52767 14.119 0.005
5765.67995 14.126 0.005
5767.50268 14.137 0.005
5768.63807 14.149 0.005
5769.77440 14.149 0.005
5777.51084 14.214 0.005
5779.70081 14.245 0.005
5784.48689 14.317 0.005
5784.61808 14.325 0.005
5786.52564 14.355 0.005
5788.47650 14.397 0.005
5790.64370 14.434 0.005
5794.49649 14.517 0.005
5796.58773 14.542 0.005
5802.58159 14.613 0.005
5805.61436 14.636 0.005
5812.64902 14.659 0.005
5816.50556 14.705 0.005
5818.58606 14.713 0.005
5823.56535 14.765 0.005
5824.57238 14.767 0.005
5825.57644 14.779 0.005
5826.56140 14.794 0.005
5828.53761 14.815 0.005
5830.51072 14.849 0.005
5832.52943 14.876 0.005
5834.55162 14.907 0.005
5839.53138 14.984 0.005
5841.53113 14.998 0.005
5843.53109 15.023 0.005
5845.54405 15.039 0.005
5851.49638 15.041 0.005
5854.54283 15.022 0.005
5860.50139 14.947 0.005
5959.87724 14.633 0.005
5962.86991 14.696 0.005
5963.88911 14.725 0.005
5964.88456 14.745 0.005
5965.89181 14.765 0.005
5968.88980 14.809 0.005
5969.87942 14.830 0.005
5979.83650 14.881 0.005
5984.81519 14.881 0.005
5987.80543 14.868 0.005
5989.90267 14.877 0.005
5992.84734 14.873 0.005
5995.76840 14.857 0.005
5997.79008 14.858 0.005
5999.79557 14.855 0.005
6002.76982 14.854 0.005
6002.89114 14.851 0.005
6004.84096 14.855 0.005
6006.83250 14.854 0.005
6008.76718 14.860 0.005
6009.88978 14.865 0.005
6011.80207 14.862 0.005
6013.75955 14.873 0.005
6014.87315 14.869 0.005
6016.77243 14.877 0.005
6017.88255 14.886 0.005
6019.77831 14.865 0.005
6020.85338 14.861 0.005
6021.91817 14.881 0.005
6023.76138 14.870 0.005
6024.74462 14.866 0.005
6025.81092 14.846 0.005
6032.77552 14.862 0.005
6034.74207 14.864 0.005
6037.73035 14.863 0.005
6039.77842 14.863 0.005
6041.82544 14.864 0.005
6048.71563 14.874 0.005
6049.91797 14.865 0.005
6052.70967 14.867 0.005
6053.85353 14.842 0.005
6057.69575 14.807 0.005
6057.85510 14.802 0.005
6058.85093 14.778 0.005
6059.85016 14.762 0.005
6062.69881 14.689 0.005
6064.66770 14.633 0.005
6065.81743 14.592 0.005
6066.60340 14.568 0.005
6066.61784 14.564 0.005
6066.74378 14.565 0.005
6067.63810 14.525 0.005
6068.74619 14.498 0.005
6069.91008 14.453 0.005
6071.60488 14.382 0.005
6075.66397 14.243 0.005
6076.80177 14.200 0.005
6078.65103 14.149 0.005
6079.71988 14.142 0.005
6080.76598 14.119 0.005
6081.81298 14.099 0.005
6085.57702 14.036 0.005
6086.57310 14.023 0.005
6087.73366 14.013 0.005
6089.80779 13.998 0.005
6093.67135 13.976 0.005
6094.81832 13.990 0.005
6097.68122 14.002 0.005
6098.76508 14.014 0.005
6100.71256 14.043 0.005
6101.74370 14.073 0.005
6102.78227 14.090 0.005
6103.83432 14.094 0.005
6105.47896 14.126 0.005
6108.57195 14.181 0.005
6113.55107 14.274 0.005
6114.63996 14.294 0.005
6115.68809 14.312 0.005
6116.80144 14.327 0.005
6118.49624 14.365 0.005
6119.52368 14.382 0.005
6120.65510 14.409 0.005
6121.69823 14.433 0.005
6124.48836 14.458 0.005
6125.59279 14.479 0.005
6126.73830 14.486 0.005
6131.50701 14.516 0.005
6133.58600 14.530 0.005
6135.56622 14.546 0.005
